epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,6246.84,1.37088,0.9139,1.05408,0.83199,0.67513,0.78454,0.47199,1.54804,1.44459,1.03668,0.0036635,0.0036635,0.0036635
83,6389.16,1.37026,0.90763,1.053,0.83571,0.68169,0.78597,0.46807,1.56525,1.40849,1.03607,0.003647,0.003647,0.003647
84,6532.75,1.36002,0.90222,1.05112,0.83072,0.68752,0.79334,0.48366,1.52936,1.38055,1.02826,0.0036305,0.0036305,0.0036305
85,6675.06,1.36066,0.90687,1.05237,0.81132,0.69746,0.78857,0.46285,1.58785,1.39842,1.04308,0.003614,0.003614,0.003614
86,6819.44,1.35462,0.89583,1.04627,0.80488,0.70358,0.79226,0.46639,1.58446,1.41932,1.04322,0.0035975,0.0035975,0.0035975
87,6962.57,1.36095,0.90421,1.05062,0.83312,0.68932,0.79334,0.47304,1.5549,1.38965,1.03157,0.003581,0.003581,0.003581
88,7105.09,1.34891,0.89036,1.04475,0.81164,0.68832,0.77954,0.44792,1.57218,1.38777,1.04198,0.0035645,0.0035645,0.0035645
89,7248.85,1.36114,0.89868,1.04686,0.84227,0.67767,0.78554,0.46185,1.60213,1.36382,1.04069,0.003548,0.003548,0.003548
90,7391.74,1.34115,0.88564,1.04337,0.84611,0.67716,0.79095,0.46287,1.5781,1.37197,1.0356,0.0035315,0.0035315,0.0035315
91,7534.51,1.3527,0.89406,1.04586,0.82721,0.69018,0.79193,0.4808,1.55872,1.37505,1.03507,0.003515,0.003515,0.003515
92,7678.1,1.34737,0.88923,1.04571,0.84955,0.66502,0.78865,0.49726,1.52897,1.39267,1.0213,0.0034985,0.0034985,0.0034985
93,7820.99,1.34174,0.88766,1.04384,0.83611,0.68223,0.79329,0.4924,1.55538,1.35586,1.02643,0.003482,0.003482,0.003482
94,7963.42,1.34281,0.88024,1.04198,0.81671,0.70457,0.79186,0.4531,1.60124,1.36666,1.03759,0.0034655,0.0034655,0.0034655
95,8107.64,1.34551,0.88418,1.04036,0.80928,0.69442,0.78953,0.46746,1.56267,1.34553,1.02918,0.003449,0.003449,0.003449
96,8250.56,1.34387,0.88434,1.04435,0.8245,0.68679,0.78771,0.46258,1.58742,1.37088,1.0446,0.0034325,0.0034325,0.0034325
97,8394.45,1.33544,0.87898,1.04066,0.82731,0.70522,0.79296,0.46777,1.58916,1.37926,1.03742,0.003416,0.003416,0.003416
98,8537.66,1.33626,0.87708,1.0387,0.85223,0.67921,0.79225,0.47444,1.56915,1.36598,1.02834,0.0033995,0.0033995,0.0033995
