epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,7262.48,1.40326,0.8314,0.96224,0.83923,0.63959,0.74888,0.4486,1.77766,1.46764,0.93655,0.0038615,0.0038615,0.0038615
71,7363.68,1.40138,0.83539,0.96283,0.85303,0.64162,0.74829,0.44091,1.74825,1.56454,0.93195,0.003845,0.003845,0.003845
72,7465.29,1.38239,0.81423,0.95586,0.83518,0.65381,0.75304,0.45109,1.76306,1.60172,0.93465,0.0038285,0.0038285,0.0038285
73,7565.38,1.37603,0.81077,0.95627,0.85159,0.6335,0.74837,0.42942,1.78561,1.51249,0.93632,0.003812,0.003812,0.003812
74,7666.92,1.37458,0.81495,0.95746,0.82085,0.64192,0.752,0.44178,1.76344,1.53725,0.93835,0.0037955,0.0037955,0.0037955
75,7766.5,1.39068,0.81952,0.96083,0.85483,0.63369,0.75443,0.42714,1.81105,1.55049,0.93407,0.003779,0.003779,0.003779
76,7866.01,1.3812,0.81741,0.95633,0.85319,0.64901,0.75677,0.44837,1.76862,1.48304,0.93333,0.0037625,0.0037625,0.0037625
77,7967.8,1.36706,0.80731,0.95502,0.82802,0.65787,0.75197,0.43733,1.82282,1.47654,0.93858,0.003746,0.003746,0.003746
78,8067.55,1.36755,0.80438,0.95507,0.85482,0.6335,0.7517,0.4308,1.79971,1.45909,0.93731,0.0037295,0.0037295,0.0037295
79,8167.2,1.38315,0.8152,0.95671,0.85113,0.65007,0.75348,0.43587,1.7697,1.54987,0.92811,0.003713,0.003713,0.003713
80,8267.71,1.37424,0.80778,0.95623,0.88468,0.62437,0.75108,0.40838,1.80869,1.4635,0.93571,0.0036965,0.0036965,0.0036965
81,8368.39,1.3523,0.79384,0.95139,0.83443,0.65381,0.76044,0.42701,1.7818,1.40867,0.92887,0.00368,0.00368,0.00368
82,8467.21,1.34871,0.79692,0.9514,0.81516,0.66091,0.74969,0.43591,1.79044,1.47195,0.93619,0.0036635,0.0036635,0.0036635
83,8566.13,1.35304,0.80072,0.94963,0.81013,0.66277,0.75609,0.43132,1.7788,1.38617,0.93606,0.003647,0.003647,0.003647
84,8666.24,1.34914,0.79098,0.95003,0.86473,0.63602,0.75576,0.42127,1.79147,1.40645,0.93941,0.0036305,0.0036305,0.0036305
85,8766.6,1.35892,0.79863,0.95081,0.84141,0.65715,0.75873,0.44548,1.76162,1.42453,0.92783,0.003614,0.003614,0.003614
86,8867.3,1.35013,0.79212,0.94817,0.84809,0.65482,0.75896,0.43657,1.80147,1.40144,0.93147,0.0035975,0.0035975,0.0035975
87,8966.77,1.34376,0.78732,0.94677,0.83676,0.64772,0.76086,0.43819,1.79785,1.42614,0.93141,0.003581,0.003581,0.003581
88,9066.68,1.33357,0.78523,0.94576,0.84832,0.63858,0.75679,0.42188,1.81304,1.43446,0.93713,0.0035645,0.0035645,0.0035645
89,9166.08,1.34005,0.78675,0.95061,0.84556,0.63919,0.75556,0.42539,1.82005,1.43742,0.94127,0.003548,0.003548,0.003548
90,9264.27,1.3411,0.7822,0.94437,0.81806,0.66189,0.75957,0.44193,1.77454,1.41022,0.93334,0.0035315,0.0035315,0.0035315
91,9364.49,1.34443,0.7846,0.9478,0.86009,0.64467,0.76134,0.44554,1.79264,1.45067,0.93462,0.003515,0.003515,0.003515
92,9465.35,1.3415,0.78481,0.94666,0.85032,0.65584,0.76241,0.43213,1.79488,1.41726,0.93519,0.0034985,0.0034985,0.0034985
93,9566.52,1.34162,0.78531,0.94708,0.8529,0.6599,0.76344,0.43015,1.78823,1.46468,0.93344,0.003482,0.003482,0.003482
94,9666.27,1.34043,0.78852,0.94625,0.85696,0.64467,0.75995,0.44995,1.76545,1.45556,0.92327,0.0034655,0.0034655,0.0034655
95,9765.94,1.3285,0.77841,0.94558,0.85636,0.6416,0.75491,0.44437,1.78742,1.39099,0.9244,0.003449,0.003449,0.003449
96,9864.25,1.32193,0.77464,0.94261,0.82709,0.65557,0.76102,0.44582,1.77875,1.41738,0.92296,0.0034325,0.0034325,0.0034325
97,9970.44,1.32667,0.7783,0.9403,0.85192,0.64246,0.75828,0.43074,1.80134,1.41169,0.9284,0.003416,0.003416,0.003416
98,10074.7,1.32701,0.77093,0.94266,0.82188,0.66987,0.76119,0.44449,1.768,1.3789,0.92236,0.0033995,0.0033995,0.0033995
99,10177.9,1.31048,0.76667,0.93799,0.83949,0.65888,0.7658,0.45487,1.73056,1.38073,0.92092,0.003383,0.003383,0.003383
100,10281.4,1.31048,0.76866,0.9397,0.81929,0.67208,0.76648,0.4532,1.76256,1.40922,0.92621,0.0033665,0.0033665,0.0033665
