epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,5775.34,nan,nan,nan,0.75296,0.69746,0.76513,0.42615,nan,nan,nan,0.0033665,0.0033665,0.0033665
101,5919.34,nan,nan,nan,0.80882,0.65287,0.76501,0.42642,nan,nan,nan,0.00335,0.00335,0.00335
102,218.339,nan,nan,nan,0.81068,0.65643,0.7643,0.42764,nan,nan,nan,0.0033335,0.0033335,0.0033335
103,365.726,nan,nan,nan,0.80923,0.65584,0.76212,0.42628,nan,nan,nan,0.003317,0.003317,0.003317
104,511.238,nan,nan,nan,0.81137,0.65068,0.76413,0.42765,nan,nan,nan,0.0033005,0.0033005,0.0033005
105,659.078,nan,nan,nan,0.81572,0.65381,0.76368,0.42694,nan,nan,nan,0.003284,0.003284,0.003284
106,806.018,nan,nan,nan,0.80797,0.65685,0.76457,0.42752,nan,nan,nan,0.0032675,0.0032675,0.0032675
107,953.832,nan,nan,nan,0.80881,0.65482,0.76278,0.42641,nan,nan,nan,0.003251,0.003251,0.003251
108,1101.83,nan,nan,nan,0.81191,0.65381,0.7647,0.42622,nan,nan,nan,0.0032345,0.0032345,0.0032345
109,1249.46,nan,nan,nan,0.81502,0.65309,0.76502,0.42841,nan,nan,nan,0.003218,0.003218,0.003218
110,1396.58,nan,nan,nan,0.81032,0.65279,0.76243,0.42681,nan,nan,nan,0.0032015,0.0032015,0.0032015
111,1543.17,nan,nan,nan,0.8077,0.65685,0.76289,0.42706,nan,nan,nan,0.003185,0.003185,0.003185
112,1689.21,nan,nan,nan,0.81125,0.65454,0.76515,0.42774,nan,nan,nan,0.0031685,0.0031685,0.0031685
113,1835.84,nan,nan,nan,0.80839,0.65531,0.76345,0.42839,nan,nan,nan,0.003152,0.003152,0.003152
114,1982.5,nan,nan,nan,0.81098,0.65336,0.76198,0.42743,nan,nan,nan,0.0031355,0.0031355,0.0031355
115,2129.03,nan,nan,nan,0.81262,0.65603,0.76435,0.42722,nan,nan,nan,0.003119,0.003119,0.003119
116,2275.5,nan,nan,nan,0.80768,0.65234,0.76293,0.42636,nan,nan,nan,0.0031025,0.0031025,0.0031025
117,2421.62,nan,nan,nan,0.80243,0.65972,0.76451,0.42799,nan,nan,nan,0.003086,0.003086,0.003086
118,2566.61,nan,nan,nan,0.81011,0.65399,0.76344,0.42648,nan,nan,nan,0.0030695,0.0030695,0.0030695
119,2715.92,nan,nan,nan,0.81126,0.6502,0.76391,0.42596,nan,nan,nan,0.003053,0.003053,0.003053
120,2861.03,nan,nan,nan,0.81282,0.65178,0.76352,0.4274,nan,nan,nan,0.0030365,0.0030365,0.0030365
121,3007.17,nan,nan,nan,0.82,0.64873,0.76234,0.42687,nan,nan,nan,0.00302,0.00302,0.00302
122,3152.95,nan,nan,nan,0.81246,0.65532,0.76478,0.42723,nan,nan,nan,0.0030035,0.0030035,0.0030035
123,3298.8,nan,nan,nan,0.81433,0.65584,0.7643,0.42736,nan,nan,nan,0.002987,0.002987,0.002987
124,3443.99,nan,nan,nan,0.81405,0.65334,0.76412,0.42746,nan,nan,nan,0.0029705,0.0029705,0.0029705
125,3590.51,nan,nan,nan,0.81419,0.65394,0.76534,0.42919,nan,nan,nan,0.002954,0.002954,0.002954
126,3735.78,nan,nan,nan,0.80867,0.65584,0.76507,0.42875,nan,nan,nan,0.0029375,0.0029375,0.0029375
127,3882.96,nan,nan,nan,0.81279,0.65381,0.76383,0.42713,nan,nan,nan,0.002921,0.002921,0.002921
128,4028.62,nan,nan,nan,0.81348,0.65178,0.76305,0.42585,nan,nan,nan,0.0029045,0.0029045,0.0029045
129,4174.99,nan,nan,nan,0.81377,0.65076,0.76244,0.42735,nan,nan,nan,0.002888,0.002888,0.002888
130,4322.12,nan,nan,nan,0.81413,0.65811,0.76496,0.42887,nan,nan,nan,0.0028715,0.0028715,0.0028715
131,4470.72,nan,nan,nan,0.81185,0.65584,0.76349,0.42898,nan,nan,nan,0.002855,0.002855,0.002855
132,4615.93,nan,nan,nan,0.81296,0.65279,0.7629,0.42832,nan,nan,nan,0.0028385,0.0028385,0.0028385
133,331.488,nan,nan,nan,0.81082,0.65702,0.76349,0.42782,nan,nan,nan,0.002822,0.002822,0.002822
134,482.315,nan,nan,nan,0.81283,0.65482,0.76265,0.4272,nan,nan,nan,0.0028055,0.0028055,0.0028055
135,632.094,nan,nan,nan,0.81124,0.65381,0.76317,0.42778,nan,nan,nan,0.002789,0.002789,0.002789
136,782.768,nan,nan,nan,0.81833,0.64939,0.76272,0.42682,nan,nan,nan,0.0027725,0.0027725,0.0027725
137,935.195,nan,nan,nan,0.82011,0.64799,0.76277,0.42695,nan,nan,nan,0.002756,0.002756,0.002756
138,1085.7,nan,nan,nan,0.81253,0.65565,0.76294,0.42659,nan,nan,nan,0.0027395,0.0027395,0.0027395
139,1232.68,nan,nan,nan,0.81246,0.65535,0.76348,0.42654,nan,nan,nan,0.002723,0.002723,0.002723
140,1381.04,nan,nan,nan,0.81204,0.65352,0.76297,0.42729,nan,nan,nan,0.0027065,0.0027065,0.0027065
141,1529.25,nan,nan,nan,0.81264,0.65482,0.76356,0.4274,nan,nan,nan,0.00269,0.00269,0.00269
142,1676.76,nan,nan,nan,0.80844,0.65584,0.76313,0.42687,nan,nan,nan,0.0026735,0.0026735,0.0026735
143,1826.39,nan,nan,nan,0.75209,0.69607,0.76405,0.42747,nan,nan,nan,0.002657,0.002657,0.002657
144,1975.87,nan,nan,nan,0.8127,0.65279,0.76428,0.42816,nan,nan,nan,0.0026405,0.0026405,0.0026405
145,2125.13,nan,nan,nan,0.81199,0.65332,0.76293,0.42725,nan,nan,nan,0.002624,0.002624,0.002624
146,2275.49,nan,nan,nan,0.81414,0.65373,0.7638,0.42792,nan,nan,nan,0.0026075,0.0026075,0.0026075
147,2426.24,nan,nan,nan,0.81511,0.64975,0.76286,0.42686,nan,nan,nan,0.002591,0.002591,0.002591
148,2577.09,nan,nan,nan,0.81135,0.65495,0.76393,0.42759,nan,nan,nan,0.0025745,0.0025745,0.0025745
149,2724.69,nan,nan,nan,0.81087,0.65292,0.76393,0.42761,nan,nan,nan,0.002558,0.002558,0.002558
150,2875.45,nan,nan,nan,0.81324,0.64975,0.76416,0.42669,nan,nan,nan,0.0025415,0.0025415,0.0025415
151,3025.13,nan,nan,nan,0.81217,0.65279,0.76374,0.42764,nan,nan,nan,0.002525,0.002525,0.002525
152,3173.15,nan,nan,nan,0.81502,0.65279,0.7642,0.4276,nan,nan,nan,0.0025085,0.0025085,0.0025085
153,3324.76,nan,nan,nan,0.81373,0.65178,0.76423,0.42772,nan,nan,nan,0.002492,0.002492,0.002492
154,3475.96,nan,nan,nan,0.81262,0.65603,0.76439,0.42763,nan,nan,nan,0.0024755,0.0024755,0.0024755
155,3625.32,nan,nan,nan,0.81236,0.65489,0.76397,0.42809,nan,nan,nan,0.002459,0.002459,0.002459
156,3775.4,nan,nan,nan,0.81411,0.65279,0.765,0.42839,nan,nan,nan,0.0024425,0.0024425,0.0024425
157,3925.78,nan,nan,nan,0.81275,0.65216,0.76507,0.42863,nan,nan,nan,0.002426,0.002426,0.002426
158,4077.04,nan,nan,nan,0.81777,0.65076,0.76389,0.42742,nan,nan,nan,0.0024095,0.0024095,0.0024095
159,4225.94,nan,nan,nan,0.8126,0.64975,0.76298,0.42719,nan,nan,nan,0.002393,0.002393,0.002393
160,4374.83,nan,nan,nan,0.81261,0.65156,0.76283,0.42717,nan,nan,nan,0.0023765,0.0023765,0.0023765
161,4524.05,nan,nan,nan,0.81527,0.65415,0.76451,0.42762,nan,nan,nan,0.00236,0.00236,0.00236
162,4672.58,nan,nan,nan,0.81401,0.65279,0.76443,0.42839,nan,nan,nan,0.0023435,0.0023435,0.0023435
163,4821.46,nan,nan,nan,0.81272,0.65178,0.76334,0.42816,nan,nan,nan,0.002327,0.002327,0.002327
164,4970.98,nan,nan,nan,0.812,0.65334,0.76321,0.42818,nan,nan,nan,0.0023105,0.0023105,0.0023105
165,5120.19,nan,nan,nan,0.81722,0.6491,0.76358,0.42822,nan,nan,nan,0.002294,0.002294,0.002294
