epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,7640.02,1.37598,0.81338,0.95848,0.84283,0.65685,0.75914,0.43976,1.71492,1.47561,0.92687,0.003746,0.003746,0.003746
78,7736.96,1.37346,0.81193,0.95944,0.85278,0.65584,0.76569,0.45405,1.75171,1.49114,0.93725,0.0037295,0.0037295,0.0037295
79,7835.1,1.39083,0.82259,0.96094,0.82618,0.66701,0.76151,0.4489,1.72309,1.51713,0.92666,0.003713,0.003713,0.003713
80,7932.03,1.37882,0.81406,0.9601,0.83771,0.64772,0.75137,0.41666,1.77941,1.61919,0.93429,0.0036965,0.0036965,0.0036965
81,8028.64,1.36815,0.80777,0.95817,0.83138,0.67716,0.76613,0.43759,1.76694,1.53105,0.92861,0.00368,0.00368,0.00368
82,8124.92,1.36464,0.81196,0.95771,0.83941,0.66294,0.76246,0.43324,1.76974,1.45568,0.93047,0.0036635,0.0036635,0.0036635
83,8219.65,1.35941,0.80829,0.95376,0.84192,0.66904,0.76675,0.45194,1.72757,1.41839,0.92501,0.003647,0.003647,0.003647
84,8314.03,1.36203,0.79774,0.95561,0.86055,0.65783,0.76136,0.45273,1.73214,1.47225,0.92307,0.0036305,0.0036305,0.0036305
85,8408.36,1.36117,0.80302,0.95345,0.88396,0.6419,0.7657,0.44362,1.75447,1.45802,0.92082,0.003614,0.003614,0.003614
86,8505.39,1.35541,0.79715,0.95232,0.85472,0.66904,0.77191,0.46528,1.70106,1.36669,0.91508,0.0035975,0.0035975,0.0035975
87,8602.04,1.35233,0.79474,0.95106,0.84921,0.66321,0.76487,0.43442,1.73382,1.45009,0.92286,0.003581,0.003581,0.003581
88,8698.85,1.35242,0.79477,0.95234,0.85124,0.65888,0.75926,0.43222,1.72789,1.40179,0.92498,0.0035645,0.0035645,0.0035645
89,8796.32,1.339,0.79038,0.95187,0.8473,0.65178,0.75238,0.4257,1.75911,1.51674,0.93643,0.003548,0.003548,0.003548
90,8894.82,1.35584,0.79175,0.95055,0.86972,0.65279,0.76469,0.44224,1.74588,1.42347,0.92396,0.0035315,0.0035315,0.0035315
91,8991.61,1.35513,0.79577,0.95247,0.86664,0.6599,0.76815,0.44597,1.7313,1.40117,0.92908,0.003515,0.003515,0.003515
92,9086.46,1.35307,0.79409,0.95093,0.88825,0.64772,0.76887,0.43886,1.72747,1.41234,0.91897,0.0034985,0.0034985,0.0034985
93,9180.6,1.34652,0.78892,0.94952,0.87933,0.65482,0.77255,0.4524,1.6916,1.40947,0.92224,0.003482,0.003482,0.003482
94,9275.67,1.34188,0.79176,0.94909,0.87535,0.65178,0.76617,0.45309,1.70257,1.45712,0.9219,0.0034655,0.0034655,0.0034655
95,9373.1,1.33071,0.7812,0.94855,0.8577,0.66091,0.76465,0.44375,1.72167,1.48157,0.92734,0.003449,0.003449,0.003449
96,9470.73,1.32414,0.77933,0.94477,0.84442,0.66193,0.76398,0.42185,1.7579,1.43135,0.93196,0.0034325,0.0034325,0.0034325
97,9567.99,1.33796,0.78465,0.94487,0.85366,0.63959,0.75781,0.421,1.73338,1.43905,0.92195,0.003416,0.003416,0.003416
98,9665.92,1.32684,0.77888,0.94603,0.8654,0.63756,0.76182,0.43373,1.71006,1.41295,0.91978,0.0033995,0.0033995,0.0033995
99,9762.86,1.32475,0.77851,0.94384,0.85789,0.64975,0.76669,0.44004,1.73949,1.44443,0.9289,0.003383,0.003383,0.003383
100,9860.85,1.31347,0.77137,0.94189,0.84976,0.66036,0.76516,0.436,1.7121,1.39703,0.92083,0.0033665,0.0033665,0.0033665
101,9959.3,1.32847,0.77892,0.94518,0.85739,0.65787,0.76725,0.44786,1.71489,1.35508,0.92428,0.00335,0.00335,0.00335
102,10057.1,1.31509,0.7713,0.94242,0.84987,0.65381,0.7663,0.43856,1.71071,1.35654,0.92312,0.0033335,0.0033335,0.0033335
103,10154.2,1.32998,0.78301,0.94599,0.85954,0.65787,0.76554,0.44608,1.69897,1.34411,0.91811,0.003317,0.003317,0.003317
104,10249.7,1.31603,0.77446,0.94387,0.84377,0.65798,0.76682,0.44691,1.69495,1.3914,0.92091,0.0033005,0.0033005,0.0033005
105,10344.1,1.31611,0.7711,0.94281,0.82872,0.66806,0.76361,0.43692,1.73257,1.4241,0.92315,0.003284,0.003284,0.003284
106,10440,1.31295,0.7658,0.94073,0.85825,0.65584,0.76639,0.44012,1.7277,1.40344,0.92395,0.0032675,0.0032675,0.0032675
107,10538.7,1.30007,0.75968,0.93758,0.83658,0.65279,0.76168,0.44472,1.73406,1.41757,0.9291,0.003251,0.003251,0.003251
108,10637.4,1.30807,0.76242,0.93925,0.84182,0.66396,0.77066,0.46244,1.69806,1.35886,0.92047,0.0032345,0.0032345,0.0032345
109,10735.5,1.30783,0.76197,0.93922,0.82892,0.67919,0.77311,0.45195,1.69747,1.33162,0.92149,0.003218,0.003218,0.003218
110,10833.3,1.30074,0.76083,0.93812,0.85922,0.66294,0.77061,0.43935,1.70622,1.42009,0.92665,0.0032015,0.0032015,0.0032015
111,10932.7,1.30958,0.76732,0.93938,0.86043,0.64772,0.76339,0.43335,1.7221,1.38745,0.9222,0.003185,0.003185,0.003185
112,11028.2,1.29389,0.75351,0.93686,0.86055,0.64975,0.76729,0.44038,1.713,1.37236,0.92276,0.0031685,0.0031685,0.0031685
113,11122.9,1.30113,0.75955,0.93759,0.83635,0.66413,0.77192,0.45112,1.71719,1.33456,0.92079,0.003152,0.003152,0.003152
114,11218.2,1.29107,0.75556,0.93532,0.87431,0.64266,0.76819,0.43068,1.71346,1.34195,0.92097,0.0031355,0.0031355,0.0031355
