epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,8640.51,1.35587,0.80267,0.95329,0.87228,0.64485,0.76181,0.42765,1.8197,1.58804,0.93715,0.0037955,0.0037955,0.0037955
75,8752.75,1.36897,0.807,0.95514,0.85648,0.65381,0.76174,0.42579,1.7772,1.72216,0.9384,0.003779,0.003779,0.003779
76,8864.44,1.3546,0.79988,0.95081,0.83766,0.64956,0.76147,0.4607,1.74108,1.58747,0.93682,0.0037625,0.0037625,0.0037625
77,8977.17,1.34622,0.79326,0.95039,0.82559,0.66701,0.75831,0.42971,1.74358,1.64176,0.92235,0.003746,0.003746,0.003746
78,9091.82,1.35295,0.79564,0.95199,0.82957,0.65723,0.75313,0.42473,1.7928,1.64013,0.93794,0.0037295,0.0037295,0.0037295
79,9204.47,1.35235,0.79817,0.95006,0.85415,0.654,0.76457,0.4433,1.75066,1.68506,0.93402,0.003713,0.003713,0.003713
80,9316.75,1.34231,0.79165,0.94932,0.84061,0.65888,0.76396,0.42935,1.81662,1.56526,0.94279,0.0036965,0.0036965,0.0036965
81,9429.94,1.33765,0.78594,0.94848,0.79846,0.69442,0.75945,0.4212,1.81382,1.55671,0.93145,0.00368,0.00368,0.00368
82,9542.84,1.33719,0.78924,0.94893,0.83277,0.65724,0.76067,0.43648,1.76858,1.5738,0.93057,0.0036635,0.0036635,0.0036635
83,9656.58,1.33428,0.78792,0.94576,0.8428,0.65076,0.76197,0.41336,1.80546,1.58986,0.94251,0.003647,0.003647,0.003647
84,9773.07,1.32692,0.7769,0.94495,0.83261,0.67208,0.76365,0.44242,1.75984,1.72093,0.94249,0.0036305,0.0036305,0.0036305
85,9888.96,1.33111,0.78258,0.94478,0.82234,0.6673,0.76486,0.43349,1.76667,1.5134,0.93273,0.003614,0.003614,0.003614
86,10003.4,1.32552,0.78074,0.94386,0.83278,0.65279,0.7634,0.44244,1.76357,1.65143,0.93525,0.0035975,0.0035975,0.0035975
87,10116.4,1.31937,0.77486,0.9416,0.8496,0.66599,0.76389,0.44796,1.77193,1.50765,0.93076,0.003581,0.003581,0.003581
88,10228.8,1.32762,0.77561,0.94472,0.83396,0.66289,0.76173,0.43175,1.79617,1.5694,0.93491,0.0035645,0.0035645,0.0035645
89,10342.2,1.30938,0.77121,0.94341,0.83952,0.64796,0.76149,0.43548,1.77805,1.63008,0.93618,0.003548,0.003548,0.003548
90,10455.2,1.32578,0.77714,0.94133,0.83748,0.65393,0.75745,0.42184,1.79725,1.59771,0.94153,0.0035315,0.0035315,0.0035315
91,10569,1.32348,0.77503,0.94292,0.82285,0.66019,0.75988,0.426,1.77248,1.59618,0.94329,0.003515,0.003515,0.003515
92,10682.7,1.31821,0.77367,0.94084,0.82026,0.67614,0.76705,0.44975,1.77519,1.60393,0.95103,0.0034985,0.0034985,0.0034985
93,10797.4,1.32004,0.77203,0.94178,0.8503,0.66294,0.77129,0.43311,1.76573,1.53697,0.9409,0.003482,0.003482,0.003482
