epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,3989.71,1.31887,0.77122,0.95293,0.81372,0.66524,0.75501,0.45274,1.76887,2.05489,0.92309,0.003614,0.003614,0.003614
86,4112.81,1.32072,0.77602,0.9531,0.82213,0.67103,0.76603,0.45499,1.72084,1.59082,0.92173,0.0035975,0.0035975,0.0035975
87,4234.04,1.3235,0.76985,0.95342,0.83361,0.66294,0.75361,0.43669,1.78511,1.81292,0.93446,0.003581,0.003581,0.003581
88,4355.58,1.32057,0.77274,0.94781,0.84614,0.64873,0.75948,0.45065,1.77124,1.78645,0.92573,0.0035645,0.0035645,0.0035645
89,4478.13,1.31948,0.77224,0.95113,0.80832,0.68498,0.76137,0.4377,1.82233,1.78882,0.94211,0.003548,0.003548,0.003548
90,4598.51,1.31592,0.76603,0.949,0.80654,0.68567,0.75422,0.43473,1.78265,1.75716,0.92672,0.0035315,0.0035315,0.0035315
91,4719.9,1.32036,0.7708,0.95078,0.82223,0.67614,0.76269,0.44164,1.82635,1.78673,0.93906,0.003515,0.003515,0.003515
92,4842.55,1.30762,0.76422,0.94809,0.83633,0.6599,0.76014,0.44739,1.76101,1.92951,0.92874,0.0034985,0.0034985,0.0034985
93,4961.95,1.3082,0.75888,0.94797,0.81527,0.67657,0.75977,0.43822,1.78805,1.77933,0.93309,0.003482,0.003482,0.003482
94,5085.71,1.33043,0.76781,0.94808,0.80412,0.67716,0.76376,0.44693,1.76162,1.83796,0.93622,0.0034655,0.0034655,0.0034655
95,5206.38,1.30194,0.75838,0.95125,0.81553,0.66599,0.76311,0.46058,1.73433,1.78583,0.93055,0.003449,0.003449,0.003449
96,5328.68,1.30643,0.76639,0.95032,0.82439,0.65769,0.76005,0.44815,1.77357,1.74327,0.93649,0.0034325,0.0034325,0.0034325
97,5450.63,1.30423,0.7572,0.94808,0.81042,0.67411,0.75814,0.4389,1.78415,1.75847,0.93323,0.003416,0.003416,0.003416
98,5571.72,1.29568,0.7523,0.94376,0.8356,0.64873,0.75427,0.44101,1.78481,1.77182,0.93295,0.0033995,0.0033995,0.0033995
99,5692.25,1.29832,0.75587,0.94469,0.84569,0.65656,0.76323,0.45647,1.74026,1.71393,0.93372,0.003383,0.003383,0.003383
100,5813.76,1.29809,0.75521,0.94398,0.81633,0.66329,0.76001,0.45215,1.71429,1.68799,0.93307,0.0033665,0.0033665,0.0033665
101,5936.15,1.29266,0.75085,0.9433,0.87597,0.63816,0.7686,0.46561,1.72227,1.58507,0.92801,0.00335,0.00335,0.00335
