epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1086.51,nan,nan,nan,0.5312,0.6442,0.55023,0.31911,nan,nan,nan,0.0037295,0.0037295,0.0037295
79,1244.99,nan,nan,nan,0.5252,0.64467,0.55335,0.321,nan,nan,nan,0.003713,0.003713,0.003713
80,1398.61,nan,nan,nan,0.53202,0.62555,0.55215,0.32101,nan,nan,nan,0.0036965,0.0036965,0.0036965
81,1551.05,nan,nan,nan,0.52737,0.64684,0.55063,0.32104,nan,nan,nan,0.00368,0.00368,0.00368
82,1706.36,nan,nan,nan,0.52308,0.64873,0.54923,0.32017,nan,nan,nan,0.0036635,0.0036635,0.0036635
83,1860.64,nan,nan,nan,0.53689,0.62849,0.54978,0.31997,nan,nan,nan,0.003647,0.003647,0.003647
84,2014.09,nan,nan,nan,0.52411,0.64061,0.5497,0.31947,nan,nan,nan,0.0036305,0.0036305,0.0036305
85,2167.61,nan,nan,nan,0.53114,0.64467,0.55049,0.3207,nan,nan,nan,0.003614,0.003614,0.003614
86,2323.54,nan,nan,nan,0.52961,0.63452,0.54918,0.31958,nan,nan,nan,0.0035975,0.0035975,0.0035975
87,2478.74,nan,nan,nan,0.52817,0.63452,0.55036,0.31873,nan,nan,nan,0.003581,0.003581,0.003581
88,2631.47,nan,nan,nan,0.53476,0.63147,0.55109,0.31964,nan,nan,nan,0.0035645,0.0035645,0.0035645
89,2787.71,nan,nan,nan,0.5304,0.63553,0.55163,0.3213,nan,nan,nan,0.003548,0.003548,0.003548
90,2950.33,nan,nan,nan,0.52227,0.64484,0.55014,0.31921,nan,nan,nan,0.0035315,0.0035315,0.0035315
91,3105.88,nan,nan,nan,0.52906,0.63984,0.55067,0.31942,nan,nan,nan,0.003515,0.003515,0.003515
92,3258.1,nan,nan,nan,0.52453,0.64873,0.55177,0.32245,nan,nan,nan,0.0034985,0.0034985,0.0034985
93,3412.54,nan,nan,nan,0.52798,0.63756,0.55145,0.32066,nan,nan,nan,0.003482,0.003482,0.003482
94,3565.69,nan,nan,nan,0.53014,0.63858,0.55217,0.32207,nan,nan,nan,0.0034655,0.0034655,0.0034655
95,3718.61,nan,nan,nan,0.52786,0.64467,0.55142,0.31987,nan,nan,nan,0.003449,0.003449,0.003449
96,3872.68,nan,nan,nan,0.52548,0.64264,0.54888,0.31955,nan,nan,nan,0.0034325,0.0034325,0.0034325
97,4028.85,nan,nan,nan,0.52968,0.63858,0.55586,0.32233,nan,nan,nan,0.003416,0.003416,0.003416
98,4185.34,nan,nan,nan,0.52517,0.64339,0.54955,0.3205,nan,nan,nan,0.0033995,0.0033995,0.0033995
99,4343.11,nan,nan,nan,0.53357,0.64108,0.55076,0.32184,nan,nan,nan,0.003383,0.003383,0.003383
100,4499.09,nan,nan,nan,0.53041,0.63452,0.55011,0.32107,nan,nan,nan,0.0033665,0.0033665,0.0033665
101,4658.36,nan,nan,nan,0.52213,0.64569,0.55029,0.32029,nan,nan,nan,0.00335,0.00335,0.00335
102,4810.75,nan,nan,nan,0.52611,0.64467,0.55021,0.31988,nan,nan,nan,0.0033335,0.0033335,0.0033335
103,4962.13,nan,nan,nan,0.53007,0.64467,0.55219,0.32143,nan,nan,nan,0.003317,0.003317,0.003317
104,5113.71,nan,nan,nan,0.5369,0.62741,0.55151,0.32119,nan,nan,nan,0.0033005,0.0033005,0.0033005
105,5264.49,nan,nan,nan,0.52553,0.6467,0.55131,0.31975,nan,nan,nan,0.003284,0.003284,0.003284
106,5417.06,nan,nan,nan,0.52703,0.63858,0.55107,0.32016,nan,nan,nan,0.0032675,0.0032675,0.0032675
107,5568.53,nan,nan,nan,0.5202,0.64569,0.55055,0.31957,nan,nan,nan,0.003251,0.003251,0.003251
108,5722.91,nan,nan,nan,0.52738,0.64569,0.55132,0.32052,nan,nan,nan,0.0032345,0.0032345,0.0032345
109,5875.15,nan,nan,nan,0.52567,0.64468,0.5524,0.3212,nan,nan,nan,0.003218,0.003218,0.003218
